Name,Number,Inning,Bowler,Unable to finish,Notes,Match
Match_18_Innings_2_Over_17,17,Match_18_Innings_2,Laura Ramirez,No,6/0 score this over,Match_18
Match_18_Innings_2_Over_18,18,Match_18_Innings_2,Miguel Diaz,No,4/0 score this over,Match_18
Match_18_Innings_2_Over_19,19,Match_18_Innings_2,Brandon Rodriguez,No,23/0 score this over,Match_18
Match_18_Innings_2_Over_20,20,Match_18_Innings_2,Brandon Rodriguez,No,6/0 score this over,Match_18
Match_19_Innings_1_Over_1_UTF,1,Match_19_Innings_1,Veronica Kane,Yes,1/2 score this over,Match_19
Match_19_Innings_1_Over_1_Completed,1,Match_19_Innings_1,David Fuller,No,2/1 score this over,Match_19
Match_19_Innings_1_Over_2_UTF,2,Match_19_Innings_1,Veronica Kane,Yes,4/1 score this over,Match_19
Match_19_Innings_1_Over_2_Completed,2,Match_19_Innings_1,Robert Juarez,No,7/1 score this over,Match_19
Match_19_Innings_1_Over_3,3,Match_19_Innings_1,Veronica Kane,No,7/1 score this over,Match_19
Match_19_Innings_1_Over_4,4,Match_19_Innings_1,David Fuller,No,9/1 score this over,Match_19
Match_19_Innings_1_Over_5,5,Match_19_Innings_1,David Fuller,No,1/0 score this over,Match_19
Match_19_Innings_1_Over_6,6,Match_19_Innings_1,Amber Gordon,No,11/0 score this over,Match_19
Match_19_Innings_1_Over_7,7,Match_19_Innings_1,Amber Gordon,No,3/0 score this over,Match_19
Match_19_Innings_1_Over_8,8,Match_19_Innings_1,Amber Gordon,No,2/0 score this over,Match_19
Match_19_Innings_1_Over_9,9,Match_19_Innings_1,Amber Gordon,No,8/0 score this over,Match_19
Match_19_Innings_1_Over_10,10,Match_19_Innings_1,Amber Gordon,No,10/0 score this over,Match_19
Match_19_Innings_1_Over_11,11,Match_19_Innings_1,David Fuller,No,3/0 score this over,Match_19
Match_19_Innings_1_Over_12,12,Match_19_Innings_1,David Fuller,No,4/0 score this over,Match_19
Match_19_Innings_1_Over_13,13,Match_19_Innings_1,David Fuller,No,17/0 score this over,Match_19
Match_19_Innings_1_Over_14,14,Match_19_Innings_1,David Fuller,No,2/0 score this over,Match_19
Match_19_Innings_1_Over_15,15,Match_19_Innings_1,Robert Juarez,No,1/0 score this over,Match_19
Match_19_Innings_1_Over_16,16,Match_19_Innings_1,Troy Alexander,No,12/0 score this over,Match_19
Match_19_Innings_1_Over_17,17,Match_19_Innings_1,Veronica Kane,No,5/0 score this over,Match_19
Match_19_Innings_1_Over_18,18,Match_19_Innings_1,Veronica Kane,No,5/0 score this over,Match_19
Match_19_Innings_1_Over_19,19,Match_19_Innings_1,Robert Juarez,No,5/0 score this over,Match_19
Match_19_Innings_1_Over_20,20,Match_19_Innings_1,Robert Juarez,No,8/0 score this over,Match_19
Match_19_Innings_2_Over_1,1,Match_19_Innings_2,Edward Morgan,No,14/0 score this over,Match_19
Match_19_Innings_2_Over_2,2,Match_19_Innings_2,Katherine Lynn,No,12/0 score this over,Match_19
Match_19_Innings_2_Over_3,3,Match_19_Innings_2,Edward Morgan,No,1/4 score this over,Match_19
Match_19_Innings_2_Over_4,4,Match_19_Innings_2,Katherine Lynn,No,1/1 score this over,Match_19
Match_19_Innings_2_Over_5,5,Match_19_Innings_2,Katherine Lynn,No,10/0 score this over,Match_19
Match_19_Innings_2_Over_6,6,Match_19_Innings_2,Ellen Mills,No,2/0 score this over,Match_19
Match_19_Innings_2_Over_7,7,Match_19_Innings_2,Katherine Lynn,No,1/0 score this over,Match_19
Match_19_Innings_2_Over_8,8,Match_19_Innings_2,Steven Hunt,No,1/0 score this over,Match_19
Match_19_Innings_2_Over_9,9,Match_19_Innings_2,Edward Morgan,No,2/0 score this over,Match_19
Match_19_Innings_2_Over_10,10,Match_19_Innings_2,Edward Morgan,No,10/0 score this over,Match_19
Match_19_Innings_2_Over_11,11,Match_19_Innings_2,Lisa Maxwell,No,7/0 score this over,Match_19
Match_19_Innings_2_Over_12,12,Match_19_Innings_2,Edward Morgan,No,4/0 score this over,Match_19
Match_19_Innings_2_Over_13,13,Match_19_Innings_2,Katherine Lynn,No,1/0 score this over,Match_19
Match_19_Innings_2_Over_14,14,Match_19_Innings_2,Katherine Lynn,No,8/0 score this over,Match_19
Match_19_Innings_2_Over_15,15,Match_19_Innings_2,Steven Hunt,No,11/0 score this over,Match_19
Match_19_Innings_2_Over_16,16,Match_19_Innings_2,Edward Morgan,No,9/0 score this over,Match_19
Match_19_Innings_2_Over_17,17,Match_19_Innings_2,Edward Morgan,No,12/0 score this over,Match_19
Match_19_Innings_2_Over_18,18,Match_19_Innings_2,Lisa Maxwell,No,6/0 score this over,Match_19
Match_19_Innings_2_Over_19,19,Match_19_Innings_2,Lisa Maxwell,No,6/0 score this over,Match_19
Match_19_Innings_2_Over_20,20,Match_19_Innings_2,Steven Hunt,No,4/0 score this over,Match_19
Match_20_Innings_1_Over_1_UTF,1,Match_20_Innings_1,Laura Ramirez,Yes,1/1 score this over,Match_20
Match_20_Innings_1_Over_1_Completed,1,Match_20_Innings_1,Sheena Jones,No,1/0 score this over,Match_20
Match_20_Innings_1_Over_2,2,Match_20_Innings_1,Miguel Diaz,No,6/1 score this over,Match_20
Match_20_Innings_1_Over_3,3,Match_20_Innings_1,Sheena Jones,No,7/3 score this over,Match_20
Match_20_Innings_1_Over_4,4,Match_20_Innings_1,Miguel Diaz,No,16/2 score this over,Match_20
Match_20_Innings_1_Over_5,5,Match_20_Innings_1,Laura Ramirez,No,31/0 score this over,Match_20
Match_20_Innings_1_Over_6,6,Match_20_Innings_1,Sheena Jones,No,6/0 score this over,Match_20
Match_20_Innings_1_Over_7,7,Match_20_Innings_1,Miguel Diaz,No,1/0 score this over,Match_20
Match_20_Innings_1_Over_8,8,Match_20_Innings_1,Laura Ramirez,No,15/0 score this over,Match_20
Match_20_Innings_1_Over_9,9,Match_20_Innings_1,Miguel Diaz,No,1/0 score this over,Match_20
Match_20_Innings_1_Over_10,10,Match_20_Innings_1,Brandon Rodriguez,No,2/0 score this over,Match_20
Match_20_Innings_1_Over_11,11,Match_20_Innings_1,Darren Nelson,No,9/0 score this over,Match_20
Match_20_Innings_1_Over_12,12,Match_20_Innings_1,Laura Ramirez,No,2/0 score this over,Match_20
Match_20_Innings_1_Over_13,13,Match_20_Innings_1,Laura Ramirez,No,7/0 score this over,Match_20
Match_20_Innings_1_Over_14,14,Match_20_Innings_1,Brandon Rodriguez,No,21/0 score this over,Match_20
Match_20_Innings_1_Over_15_UTF,15,Match_20_Innings_1,Sheena Jones,Yes,1/0 score this over,Match_20
Match_20_Innings_1_Over_15_Completed,15,Match_20_Innings_1,Miguel Diaz,No,2/0 score this over,Match_20
Match_20_Innings_1_Over_16,16,Match_20_Innings_1,Darren Nelson,No,25/0 score this over,Match_20
Match_20_Innings_1_Over_17_UTF,17,Match_20_Innings_1,Laura Ramirez,Yes,1/0 score this over,Match_20
Match_20_Innings_1_Over_17_Completed,17,Match_20_Innings_1,Darren Nelson,No,1/0 score this over,Match_20
Match_20_Innings_1_Over_18,18,Match_20_Innings_1,Darren Nelson,No,9/0 score this over,Match_20
Match_20_Innings_1_Over_19,19,Match_20_Innings_1,Laura Ramirez,No,7/0 score this over,Match_20
Match_20_Innings_1_Over_20,20,Match_20_Innings_1,Darren Nelson,No,10/0 score this over,Match_20
Match_20_Innings_2_Over_1,1,Match_20_Innings_2,David Fuller,No,8/0 score this over,Match_20
Match_20_Innings_2_Over_2,2,Match_20_Innings_2,David Fuller,No,8/0 score this over,Match_20
Match_20_Innings_2_Over_3,3,Match_20_Innings_2,David Fuller,No,6/5 score this over,Match_20
Match_20_Innings_2_Over_4,4,Match_20_Innings_2,Troy Alexander,No,2/0 score this over,Match_20
Match_20_Innings_2_Over_5,5,Match_20_Innings_2,Robert Juarez,No,2/1 score this over,Match_20
Match_20_Innings_2_Over_6,6,Match_20_Innings_2,David Fuller,No,3/1 score this over,Match_20
Match_20_Innings_2_Over_7,7,Match_20_Innings_2,Veronica Kane,No,3/0 score this over,Match_20
Match_20_Innings_2_Over_8,8,Match_20_Innings_2,David Fuller,No,7/0 score this over,Match_20
Match_20_Innings_2_Over_9,9,Match_20_Innings_2,Amber Gordon,No,8/0 score this over,Match_20
Match_20_Innings_2_Over_10,10,Match_20_Innings_2,David Fuller,No,13/1 score this over,Match_20
Match_20_Innings_2_Over_11,11,Match_20_Innings_2,Veronica Kane,No,8/0 score this over,Match_20
Match_20_Innings_2_Over_12,12,Match_20_Innings_2,Troy Alexander,No,2/0 score this over,Match_20
Match_20_Innings_2_Over_13,13,Match_20_Innings_2,Troy Alexander,No,1/0 score this over,Match_20
Match_20_Innings_2_Over_14,14,Match_20_Innings_2,Troy Alexander,No,7/0 score this over,Match_20
Match_20_Innings_2_Over_15,15,Match_20_Innings_2,Robert Juarez,No,4/0 score this over,Match_20
Match_20_Innings_2_Over_16,16,Match_20_Innings_2,Troy Alexander,No,9/0 score this over,Match_20
Match_20_Innings_2_Over_17,17,Match_20_Innings_2,Veronica Kane,No,2/0 score this over,Match_20
Match_20_Innings_2_Over_18,18,Match_20_Innings_2,Troy Alexander,No,5/0 score this over,Match_20
Match_20_Innings_2_Over_19,19,Match_20_Innings_2,Troy Alexander,No,10/0 score this over,Match_20
Match_20_Innings_2_Over_20,20,Match_20_Innings_2,Amber Gordon,No,30/0 score this over,Match_20
Match_21_Innings_1_Over_1,1,Match_21_Innings_1,Thomas Mcdonald,No,11/1 score this over,Match_21
Match_21_Innings_1_Over_2,2,Match_21_Innings_1,Gordon Burton,No,6/1 score this over,Match_21
Match_21_Innings_1_Over_3,3,Match_21_Innings_1,Shannon Burch,No,6/0 score this over,Match_21
Match_21_Innings_1_Over_4,4,Match_21_Innings_1,Harry Evans,No,21/0 score this over,Match_21
Match_21_Innings_1_Over_5,5,Match_21_Innings_1,Thomas Mcdonald,No,17/0 score this over,Match_21
Match_21_Innings_1_Over_6,6,Match_21_Innings_1,Gordon Burton,No,2/0 score this over,Match_21
Match_21_Innings_1_Over_7,7,Match_21_Innings_1,Gordon Burton,No,15/0 score this over,Match_21
Match_21_Innings_1_Over_8_UTF,8,Match_21_Innings_1,Gordon Burton,Yes,3/0 score this over,Match_21
Match_21_Innings_1_Over_8_Completed,8,Match_21_Innings_1,Thomas Mcdonald,No,5/0 score this over,Match_21
Match_21_Innings_1_Over_9,9,Match_21_Innings_1,Kelly Jensen,No,2/0 score this over,Match_21
Match_21_Innings_1_Over_10,10,Match_21_Innings_1,Shannon Burch,No,10/0 score this over,Match_21
Match_21_Innings_1_Over_11,11,Match_21_Innings_1,Thomas Mcdonald,No,1/0 score this over,Match_21
Match_21_Innings_1_Over_12,12,Match_21_Innings_1,Shannon Burch,No,2/0 score this over,Match_21
Match_21_Innings_1_Over_13,13,Match_21_Innings_1,Gordon Burton,No,27/0 score this over,Match_21
Match_21_Innings_1_Over_14,14,Match_21_Innings_1,Gordon Burton,No,32/0 score this over,Match_21
Match_21_Innings_1_Over_15,15,Match_21_Innings_1,Thomas Mcdonald,No,3/0 score this over,Match_21
Match_21_Innings_1_Over_16,16,Match_21_Innings_1,Thomas Mcdonald,No,4/0 score this over,Match_21
Match_21_Innings_1_Over_17,17,Match_21_Innings_1,Shannon Burch,No,1/0 score this over,Match_21
Match_21_Innings_1_Over_18,18,Match_21_Innings_1,Shannon Burch,No,8/0 score this over,Match_21
Match_21_Innings_1_Over_19,19,Match_21_Innings_1,Gordon Burton,No,1/0 score this over,Match_21
Match_21_Innings_1_Over_20,20,Match_21_Innings_1,Gordon Burton,No,4/0 score this over,Match_21
Match_21_Innings_2_Over_1,1,Match_21_Innings_2,Angelica Lyons,No,19/1 score this over,Match_21
Match_21_Innings_2_Over_2,2,Match_21_Innings_2,Megan Cunningham,No,3/0 score this over,Match_21
Match_21_Innings_2_Over_3,3,Match_21_Innings_2,Angelica Lyons,No,24/0 score this over,Match_21
Match_21_Innings_2_Over_4,4,Match_21_Innings_2,Victoria Jacobs,No,4/0 score this over,Match_21
Match_21_Innings_2_Over_5_UTF,5,Match_21_Innings_2,Alexandria Thompson,Yes,0/0 score this over,Match_21
Match_21_Innings_2_Over_5_Completed,5,Match_21_Innings_2,Megan Cunningham,No,1/0 score this over,Match_21
Match_21_Innings_2_Over_6,6,Match_21_Innings_2,Christopher Welch,No,1/0 score this over,Match_21
Match_21_Innings_2_Over_7_UTF,7,Match_21_Innings_2,Megan Cunningham,Yes,8/0 score this over,Match_21
Match_21_Innings_2_Over_7_Completed,7,Match_21_Innings_2,Angelica Lyons,No,17/0 score this over,Match_21
Match_21_Innings_2_Over_8,8,Match_21_Innings_2,Angelica Lyons,No,11/0 score this over,Match_21
Match_21_Innings_2_Over_9,9,Match_21_Innings_2,Megan Cunningham,No,12/0 score this over,Match_21
Match_21_Innings_2_Over_10,10,Match_21_Innings_2,Angelica Lyons,No,13/0 score this over,Match_21
Match_21_Innings_2_Over_11,11,Match_21_Innings_2,Angelica Lyons,No,6/0 score this over,Match_21
Match_21_Innings_2_Over_12,12,Match_21_Innings_2,Victoria Jacobs,No,1/0 score this over,Match_21
Match_21_Innings_2_Over_13,13,Match_21_Innings_2,Alexandria Thompson,No,15/0 score this over,Match_21
Match_21_Innings_2_Over_14,14,Match_21_Innings_2,Victoria Jacobs,No,2/0 score this over,Match_21
Match_21_Innings_2_Over_15,15,Match_21_Innings_2,Megan Cunningham,No,4/0 score this over,Match_21
Match_21_Innings_2_Over_16,16,Match_21_Innings_2,Megan Cunningham,No,4/0 score this over,Match_21
Match_21_Innings_2_Over_17,17,Match_21_Innings_2,Alexandria Thompson,No,14/0 score this over,Match_21
Match_21_Innings_2_Over_18,18,Match_21_Innings_2,Victoria Jacobs,No,8/0 score this over,Match_21
Match_21_Innings_2_Over_19,19,Match_21_Innings_2,Angelica Lyons,No,4/0 score this over,Match_21
Match_21_Innings_2_Over_20,20,Match_21_Innings_2,Victoria Jacobs,No,12/0 score this over,Match_21
Match_22_Innings_1_Over_1,1,Match_22_Innings_1,David Lee,No,18/1 score this over,Match_22
Match_22_Innings_1_Over_2,2,Match_22_Innings_1,Melissa Morton,No,16/4 score this over,Match_22
Match_22_Innings_1_Over_3,3,Match_22_Innings_1,Melissa Morton,No,25/0 score this over,Match_22
Match_22_Innings_1_Over_4,4,Match_22_Innings_1,Melissa Morton,No,15/0 score this over,Match_22
Match_22_Innings_1_Over_5,5,Match_22_Innings_1,David Lee,No,10/0 score this over,Match_22
Match_22_Innings_1_Over_6,6,Match_22_Innings_1,Michael Morales,No,1/0 score this over,Match_22
Match_22_Innings_1_Over_7,7,Match_22_Innings_1,David Lee,No,23/1 score this over,Match_22
Match_22_Innings_1_Over_8,8,Match_22_Innings_1,Isabel Kelley,No,3/0 score this over,Match_22
Match_22_Innings_1_Over_9,9,Match_22_Innings_1,Michael Morales,No,12/0 score this over,Match_22
Match_22_Innings_1_Over_10,10,Match_22_Innings_1,Melissa Morton,No,3/0 score this over,Match_22
Match_22_Innings_1_Over_11,11,Match_22_Innings_1,Isabel Kelley,No,8/0 score this over,Match_22
Match_22_Innings_1_Over_12,12,Match_22_Innings_1,Isabel Kelley,No,3/0 score this over,Match_22
Match_22_Innings_1_Over_13,13,Match_22_Innings_1,Isabel Kelley,No,11/0 score this over,Match_22
Match_22_Innings_1_Over_14,14,Match_22_Innings_1,Melissa Morton,No,4/0 score this over,Match_22
Match_22_Innings_1_Over_15,15,Match_22_Innings_1,David Lee,No,4/0 score this over,Match_22
Match_22_Innings_1_Over_16,16,Match_22_Innings_1,Ellen Huff,No,6/0 score this over,Match_22
Match_22_Innings_1_Over_17,17,Match_22_Innings_1,Michael Morales,No,5/0 score this over,Match_22
Match_22_Innings_1_Over_18_UTF,18,Match_22_Innings_1,Melissa Morton,Yes,7/0 score this over,Match_22
Match_22_Innings_1_Over_18_Completed,18,Match_22_Innings_1,Ellen Huff,No,13/0 score this over,Match_22
Match_22_Innings_1_Over_19,19,Match_22_Innings_1,Ellen Huff,No,3/0 score this over,Match_22
Match_22_Innings_1_Over_20,20,Match_22_Innings_1,Ellen Huff,No,6/0 score this over,Match_22
Match_22_Innings_2_Over_1,1,Match_22_Innings_2,Thomas Mcdonald,No,11/2 score this over,Match_22
Match_22_Innings_2_Over_2,2,Match_22_Innings_2,Shannon Burch,No,11/0 score this over,Match_22
Match_22_Innings_2_Over_3,3,Match_22_Innings_2,Thomas Mcdonald,No,1/2 score this over,Match_22
Match_22_Innings_2_Over_4_UTF,4,Match_22_Innings_2,Thomas Mcdonald,Yes,1/0 score this over,Match_22
Match_22_Innings_2_Over_4_Completed,4,Match_22_Innings_2,Kelly Jensen,No,3/0 score this over,Match_22
Match_22_Innings_2_Over_5,5,Match_22_Innings_2,Shannon Burch,No,6/1 score this over,Match_22
Match_22_Innings_2_Over_6,6,Match_22_Innings_2,Gordon Burton,No,4/0 score this over,Match_22
Match_22_Innings_2_Over_7_UTF,7,Match_22_Innings_2,Kelly Jensen,Yes,1/0 score this over,Match_22
Match_22_Innings_2_Over_7_Completed,7,Match_22_Innings_2,Harry Evans,No,3/0 score this over,Match_22
Match_22_Innings_2_Over_8,8,Match_22_Innings_2,Thomas Mcdonald,No,5/0 score this over,Match_22
Match_22_Innings_2_Over_9,9,Match_22_Innings_2,Kelly Jensen,No,1/0 score this over,Match_22
Match_22_Innings_2_Over_10,10,Match_22_Innings_2,Gordon Burton,No,30/0 score this over,Match_22
Match_22_Innings_2_Over_11,11,Match_22_Innings_2,Gordon Burton,No,6/0 score this over,Match_22
Match_22_Innings_2_Over_12,12,Match_22_Innings_2,Shannon Burch,No,1/0 score this over,Match_22
Match_22_Innings_2_Over_13,13,Match_22_Innings_2,Shannon Burch,No,23/0 score this over,Match_22
Match_22_Innings_2_Over_14,14,Match_22_Innings_2,Gordon Burton,No,14/0 score this over,Match_22
Match_22_Innings_2_Over_15,15,Match_22_Innings_2,Kelly Jensen,No,8/0 score this over,Match_22
Match_22_Innings_2_Over_16,16,Match_22_Innings_2,Shannon Burch,No,7/0 score this over,Match_22
Match_22_Innings_2_Over_17,17,Match_22_Innings_2,Thomas Mcdonald,No,19/0 score this over,Match_22
Match_22_Innings_2_Over_18,18,Match_22_Innings_2,Gordon Burton,No,30/0 score this over,Match_22
Match_22_Innings_2_Over_19,19,Match_22_Innings_2,Gordon Burton,No,5/0 score this over,Match_22
Match_22_Innings_2_Over_20,20,Match_22_Innings_2,Harry Evans,No,12/0 score this over,Match_22
Match_23_Innings_1_Over_1_UTF,1,Match_23_Innings_1,Harry Evans,Yes,1/1 score this over,Match_23
Match_23_Innings_1_Over_1_Completed,1,Match_23_Innings_1,Shannon Burch,No,2/0 score this over,Match_23
Match_23_Innings_1_Over_2,2,Match_23_Innings_1,Kelly Jensen,No,3/2 score this over,Match_23
Match_23_Innings_1_Over_3,3,Match_23_Innings_1,Harry Evans,No,13/2 score this over,Match_23
Match_23_Innings_1_Over_4,4,Match_23_Innings_1,Kelly Jensen,No,10/3 score this over,Match_23
Match_23_Innings_1_Over_5,5,Match_23_Innings_1,Shannon Burch,No,9/0 score this over,Match_23
Match_23_Innings_1_Over_6,6,Match_23_Innings_1,Thomas Mcdonald,No,4/0 score this over,Match_23
Match_23_Innings_1_Over_7,7,Match_23_Innings_1,Thomas Mcdonald,No,3/0 score this over,Match_23
Match_23_Innings_1_Over_8,8,Match_23_Innings_1,Harry Evans,No,1/0 score this over,Match_23
Match_23_Innings_1_Over_9_UTF,9,Match_23_Innings_1,Gordon Burton,Yes,0/1 score this over,Match_23
Match_23_Innings_1_Over_9_Completed,9,Match_23_Innings_1,Shannon Burch,No,1/0 score this over,Match_23
Match_23_Innings_1_Over_10,10,Match_23_Innings_1,Harry Evans,No,11/0 score this over,Match_23
Match_23_Innings_1_Over_11,11,Match_23_Innings_1,Shannon Burch,No,5/0 score this over,Match_23
Match_23_Innings_1_Over_12,12,Match_23_Innings_1,Thomas Mcdonald,No,6/0 score this over,Match_23
Match_23_Innings_1_Over_13,13,Match_23_Innings_1,Harry Evans,No,5/0 score this over,Match_23
Match_23_Innings_1_Over_14,14,Match_23_Innings_1,Thomas Mcdonald,No,5/0 score this over,Match_23
Match_23_Innings_1_Over_15,15,Match_23_Innings_1,Kelly Jensen,No,7/0 score this over,Match_23
Match_23_Innings_1_Over_16,16,Match_23_Innings_1,Thomas Mcdonald,No,4/0 score this over,Match_23
Match_23_Innings_1_Over_17,17,Match_23_Innings_1,Harry Evans,No,12/0 score this over,Match_23
Match_23_Innings_1_Over_18,18,Match_23_Innings_1,Kelly Jensen,No,21/0 score this over,Match_23
Match_23_Innings_1_Over_19_UTF,19,Match_23_Innings_1,Thomas Mcdonald,Yes,4/0 score this over,Match_23
Match_23_Innings_1_Over_19_Completed,19,Match_23_Innings_1,Kelly Jensen,No,7/0 score this over,Match_23
Match_23_Innings_1_Over_20,20,Match_23_Innings_1,Shannon Burch,No,1/0 score this over,Match_23
Match_23_Innings_2_Over_1,1,Match_23_Innings_2,Karen Anderson,No,4/5 score this over,Match_23
Match_23_Innings_2_Over_2,2,Match_23_Innings_2,Mitchell Marquez,No,1/2 score this over,Match_23
Match_23_Innings_2_Over_3,3,Match_23_Innings_2,Mitchell Marquez,No,15/0 score this over,Match_23
Match_23_Innings_2_Over_4,4,Match_23_Innings_2,Thomas Williams,No,11/0 score this over,Match_23
Match_23_Innings_2_Over_5,5,Match_23_Innings_2,Thomas Williams,No,10/0 score this over,Match_23
