Name,Number,Over,Batsman,Result,Runs,Dismissal Type,Dismissal Fielder,Notes,Innings,Match,Bowler
Match_9_Innings_1_Over_6_Delivery_1,1,Match_9_Innings_1_Over_6,Kimberly Obrien,Runs,7,,,7 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_6_Delivery_2,2,Match_9_Innings_1_Over_6,Kimberly Obrien,Runs,6,,,6 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_6_Delivery_3,3,Match_9_Innings_1_Over_6,Kimberly Obrien,Runs,2,,,2 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_6_Delivery_4,4,Match_9_Innings_1_Over_6,Kimberly Obrien,Runs,3,,,3 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_6_Delivery_5,5,Match_9_Innings_1_Over_6,Kimberly Obrien,Runs,2,,,2 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_6_Delivery_6,6,Match_9_Innings_1_Over_6,Kimberly Obrien,Runs,7,,,7 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_7_Delivery_1,1,Match_9_Innings_1_Over_7,Kimberly Obrien,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,David Fletcher
Match_9_Innings_1_Over_7_Delivery_2,2,Match_9_Innings_1_Over_7,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,David Fletcher
Match_9_Innings_1_Over_7_Delivery_3,3,Match_9_Innings_1_Over_7,Kimberly Obrien,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,David Fletcher
Match_9_Innings_1_Over_7_Delivery_4,4,Match_9_Innings_1_Over_7,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,David Fletcher
Match_9_Innings_1_Over_7_Delivery_5,5,Match_9_Innings_1_Over_7,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,David Fletcher
Match_9_Innings_1_Over_7_Delivery_6,6,Match_9_Innings_1_Over_7,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,David Fletcher
Match_9_Innings_1_Over_8_Delivery_1,1,Match_9_Innings_1_Over_8,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_8_Delivery_2,2,Match_9_Innings_1_Over_8,Kimberly Obrien,Runs,4,,,4 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_8_Delivery_3,3,Match_9_Innings_1_Over_8,Kimberly Obrien,Runs,3,,,3 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_8_Delivery_4,4,Match_9_Innings_1_Over_8,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_8_Delivery_5,5,Match_9_Innings_1_Over_8,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_8_Delivery_6,6,Match_9_Innings_1_Over_8,Kimberly Obrien,Runs,4,,,4 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_9_Delivery_1,1,Match_9_Innings_1_Over_9,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_9_Delivery_2,2,Match_9_Innings_1_Over_9,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_9_Delivery_3,3,Match_9_Innings_1_Over_9,Kimberly Obrien,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_9_Delivery_4,4,Match_9_Innings_1_Over_9,Kimberly Obrien,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_9_Delivery_5,5,Match_9_Innings_1_Over_9,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_9_Delivery_6,6,Match_9_Innings_1_Over_9,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_10_Delivery_1,1,Match_9_Innings_1_Over_10,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,David Fletcher
Match_9_Innings_1_Over_10_Delivery_2,2,Match_9_Innings_1_Over_10,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,David Fletcher
Match_9_Innings_1_Over_10_Delivery_3,3,Match_9_Innings_1_Over_10,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,David Fletcher
Match_9_Innings_1_Over_10_Delivery_4,4,Match_9_Innings_1_Over_10,Kimberly Obrien,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,David Fletcher
Match_9_Innings_1_Over_10_Delivery_5,5,Match_9_Innings_1_Over_10,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,David Fletcher
Match_9_Innings_1_Over_10_Delivery_6,6,Match_9_Innings_1_Over_10,Kimberly Obrien,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,David Fletcher
Match_9_Innings_1_Over_11_Delivery_1,1,Match_9_Innings_1_Over_11,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_11_Delivery_2,2,Match_9_Innings_1_Over_11,Kimberly Obrien,Runs,3,,,3 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_11_Delivery_3,3,Match_9_Innings_1_Over_11,Kimberly Obrien,Runs,2,,,2 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_11_Delivery_4,4,Match_9_Innings_1_Over_11,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_11_Delivery_5,5,Match_9_Innings_1_Over_11,Kimberly Obrien,Runs,3,,,3 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_11_Delivery_6,6,Match_9_Innings_1_Over_11,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_12_Delivery_1,1,Match_9_Innings_1_Over_12,Kimberly Obrien,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_12_Delivery_2,2,Match_9_Innings_1_Over_12,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_12_Delivery_3,3,Match_9_Innings_1_Over_12,Kimberly Obrien,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_12_Delivery_4,4,Match_9_Innings_1_Over_12,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_12_Delivery_5,5,Match_9_Innings_1_Over_12,Kimberly Obrien,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_12_Delivery_6,6,Match_9_Innings_1_Over_12,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_13_Delivery_1,1,Match_9_Innings_1_Over_13,Kimberly Obrien,Runs,3,,,3 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_13_Delivery_2,2,Match_9_Innings_1_Over_13,Kimberly Obrien,Runs,2,,,2 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_13_Delivery_3,3,Match_9_Innings_1_Over_13,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_13_Delivery_4,4,Match_9_Innings_1_Over_13,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_13_Delivery_5,5,Match_9_Innings_1_Over_13,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_13_Delivery_6,6,Match_9_Innings_1_Over_13,Kimberly Obrien,Runs,6,,,6 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_14_Delivery_1,1,Match_9_Innings_1_Over_14,Kimberly Obrien,Runs,6,,,6 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_14_Delivery_2,2,Match_9_Innings_1_Over_14,Kimberly Obrien,Runs,6,,,6 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_14_Delivery_3,3,Match_9_Innings_1_Over_14,Kimberly Obrien,Runs,5,,,5 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_14_Delivery_4,4,Match_9_Innings_1_Over_14,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_14_Delivery_5,5,Match_9_Innings_1_Over_14,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_14_Delivery_6,6,Match_9_Innings_1_Over_14,Kimberly Obrien,Runs,4,,,4 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_15_Delivery_1,1,Match_9_Innings_1_Over_15,Kimberly Obrien,Runs,2,,,2 runs this delivery,Match_9_Innings_1,Match_9,Johnny Moore
Match_9_Innings_1_Over_15_Delivery_2,2,Match_9_Innings_1_Over_15,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Johnny Moore
Match_9_Innings_1_Over_15_Delivery_3,3,Match_9_Innings_1_Over_15,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Johnny Moore
Match_9_Innings_1_Over_15_Delivery_4,4,Match_9_Innings_1_Over_15,Kimberly Obrien,Runs,2,,,2 runs this delivery,Match_9_Innings_1,Match_9,Johnny Moore
Match_9_Innings_1_Over_15_Delivery_5,5,Match_9_Innings_1_Over_15,Kimberly Obrien,Runs,2,,,2 runs this delivery,Match_9_Innings_1,Match_9,Johnny Moore
Match_9_Innings_1_Over_15_Delivery_6,6,Match_9_Innings_1_Over_15,Kimberly Obrien,Runs,4,,,4 runs this delivery,Match_9_Innings_1,Match_9,Johnny Moore
Match_9_Innings_1_Over_16_Delivery_1,1,Match_9_Innings_1_Over_16,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_16_Delivery_2,2,Match_9_Innings_1_Over_16,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_16_Delivery_3,3,Match_9_Innings_1_Over_16,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_16_Delivery_4,4,Match_9_Innings_1_Over_16,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_16_Delivery_5,5,Match_9_Innings_1_Over_16,Kimberly Obrien,Runs,6,,,6 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_16_Delivery_6,6,Match_9_Innings_1_Over_16,Kimberly Obrien,Runs,5,,,5 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_17_Delivery_1,1,Match_9_Innings_1_Over_17,Kimberly Obrien,Runs,6,,,6 runs this delivery,Match_9_Innings_1,Match_9,Johnny Moore
Match_9_Innings_1_Over_17_Delivery_2,2,Match_9_Innings_1_Over_17,Kimberly Obrien,Runs,7,,,7 runs this delivery,Match_9_Innings_1,Match_9,Johnny Moore
Match_9_Innings_1_Over_17_Delivery_3,3,Match_9_Innings_1_Over_17,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Johnny Moore
Match_9_Innings_1_Over_17_Delivery_4,4,Match_9_Innings_1_Over_17,Kimberly Obrien,Runs,4,,,4 runs this delivery,Match_9_Innings_1,Match_9,Johnny Moore
Match_9_Innings_1_Over_17_Delivery_5,5,Match_9_Innings_1_Over_17,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Johnny Moore
Match_9_Innings_1_Over_17_Delivery_6,6,Match_9_Innings_1_Over_17,Kimberly Obrien,Runs,6,,,6 runs this delivery,Match_9_Innings_1,Match_9,Johnny Moore
Match_9_Innings_1_Over_18_Delivery_1,1,Match_9_Innings_1_Over_18,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_18_Delivery_2,2,Match_9_Innings_1_Over_18,Kimberly Obrien,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_18_Delivery_3,3,Match_9_Innings_1_Over_18,Kimberly Obrien,Runs,2,,,2 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_18_Delivery_4,4,Match_9_Innings_1_Over_18,Kimberly Obrien,Runs,5,,,5 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_18_Delivery_5,5,Match_9_Innings_1_Over_18,Kimberly Obrien,Runs,2,,,2 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_18_Delivery_6,6,Match_9_Innings_1_Over_18,Kimberly Obrien,Runs,6,,,6 runs this delivery,Match_9_Innings_1,Match_9,Connie Hernandez
Match_9_Innings_1_Over_19_Delivery_1,1,Match_9_Innings_1_Over_19,Stephanie Flynn,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,Jeanette Hampton
Match_9_Innings_1_Over_19_Delivery_2,2,Match_9_Innings_1_Over_19,Stephanie Flynn,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Jeanette Hampton
Match_9_Innings_1_Over_19_Delivery_3,3,Match_9_Innings_1_Over_19,Stephanie Flynn,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,Jeanette Hampton
Match_9_Innings_1_Over_19_Delivery_4,4,Match_9_Innings_1_Over_19,Stephanie Flynn,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Jeanette Hampton
Match_9_Innings_1_Over_19_Delivery_5,5,Match_9_Innings_1_Over_19,Stephanie Flynn,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,Jeanette Hampton
Match_9_Innings_1_Over_19_Delivery_6,6,Match_9_Innings_1_Over_19,Stephanie Flynn,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,Jeanette Hampton
Match_9_Innings_1_Over_20_Delivery_1,1,Match_9_Innings_1_Over_20,Stephanie Flynn,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_20_Delivery_2,2,Match_9_Innings_1_Over_20,Stephanie Flynn,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_20_Delivery_3,3,Match_9_Innings_1_Over_20,Stephanie Flynn,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_20_Delivery_4,4,Match_9_Innings_1_Over_20,Stephanie Flynn,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_20_Delivery_5,5,Match_9_Innings_1_Over_20,Stephanie Flynn,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_1_Over_20_Delivery_6,6,Match_9_Innings_1_Over_20,Stephanie Flynn,Runs,1,,,1 runs this delivery,Match_9_Innings_1,Match_9,Rhonda Johnson
Match_9_Innings_2_Over_1_Delivery_1,1,Match_9_Innings_2_Over_1,Jeff Gonzalez,Dismissal,,Bowler,,Jeff Gonzalez wicket taken,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_1_Delivery_2,2,Match_9_Innings_2_Over_1,Ricardo Hall,Dismissal,,LBW,,Ricardo Hall wicket taken,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_1_Delivery_3,3,Match_9_Innings_2_Over_1,James Stokes,Dismissal,,Bowler,,James Stokes wicket taken,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_1_Delivery_4,4,Match_9_Innings_2_Over_1,Elizabeth Smith,Runs,2,,,2 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_1_Delivery_5,5,Match_9_Innings_2_Over_1,Elizabeth Smith,Runs,3,,,3 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_1_Delivery_6,6,Match_9_Innings_2_Over_1,Elizabeth Smith,Dismissal,,Bowler,,Elizabeth Smith wicket taken,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_2_Delivery_1,1,Match_9_Innings_2_Over_2,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_2_Delivery_2,2,Match_9_Innings_2_Over_2,Makayla Ramos,Runs,4,,,4 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_2_Delivery_3,3,Match_9_Innings_2_Over_2,Makayla Ramos,Runs,2,,,2 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_2_Delivery_4,4,Match_9_Innings_2_Over_2,Makayla Ramos,Runs,7,,,7 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_2_Delivery_5,5,Match_9_Innings_2_Over_2,Makayla Ramos,Runs,2,,,2 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_2_Delivery_6,6,Match_9_Innings_2_Over_2,Makayla Ramos,Runs,5,,,5 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_3_Delivery_1,1,Match_9_Innings_2_Over_3,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_3_Delivery_2,2,Match_9_Innings_2_Over_3,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_3_Delivery_3,3,Match_9_Innings_2_Over_3,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_3_Delivery_4,4,Match_9_Innings_2_Over_3,Makayla Ramos,Runs,3,,,3 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_3_Delivery_5,5,Match_9_Innings_2_Over_3,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_3_Delivery_6,6,Match_9_Innings_2_Over_3,Makayla Ramos,Runs,3,,,3 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_4_Delivery_1,1,Match_9_Innings_2_Over_4,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Margaret Sullivan
Match_9_Innings_2_Over_4_Delivery_2,2,Match_9_Innings_2_Over_4,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Margaret Sullivan
Match_9_Innings_2_Over_4_Delivery_3,3,Match_9_Innings_2_Over_4,Makayla Ramos,Runs,4,,,4 runs this delivery,Match_9_Innings_2,Match_9,Margaret Sullivan
Match_9_Innings_2_Over_4_Delivery_4,4,Match_9_Innings_2_Over_4,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Margaret Sullivan
Match_9_Innings_2_Over_4_Delivery_5,5,Match_9_Innings_2_Over_4,Makayla Ramos,Runs,3,,,3 runs this delivery,Match_9_Innings_2,Match_9,Margaret Sullivan
Match_9_Innings_2_Over_4_Delivery_6,6,Match_9_Innings_2_Over_4,Makayla Ramos,Runs,3,,,3 runs this delivery,Match_9_Innings_2,Match_9,Margaret Sullivan
Match_9_Innings_2_Over_5_Delivery_1,1,Match_9_Innings_2_Over_5,Makayla Ramos,Runs,8,,,8 runs this delivery,Match_9_Innings_2,Match_9,Grant Shaw
Match_9_Innings_2_Over_5_Delivery_2,2,Match_9_Innings_2_Over_5,Makayla Ramos,Runs,2,,,2 runs this delivery,Match_9_Innings_2,Match_9,Grant Shaw
Match_9_Innings_2_Over_5_Delivery_3,3,Match_9_Innings_2_Over_5,Makayla Ramos,Runs,7,,,7 runs this delivery,Match_9_Innings_2,Match_9,Grant Shaw
Match_9_Innings_2_Over_5_Delivery_4,4,Match_9_Innings_2_Over_5,Makayla Ramos,Runs,2,,,2 runs this delivery,Match_9_Innings_2,Match_9,Grant Shaw
Match_9_Innings_2_Over_5_Delivery_5,5,Match_9_Innings_2_Over_5,Makayla Ramos,Runs,7,,,7 runs this delivery,Match_9_Innings_2,Match_9,Grant Shaw
Match_9_Innings_2_Over_5_Delivery_6,6,Match_9_Innings_2_Over_5,Makayla Ramos,Runs,2,,,2 runs this delivery,Match_9_Innings_2,Match_9,Grant Shaw
Match_9_Innings_2_Over_6_Delivery_1,1,Match_9_Innings_2_Over_6,Makayla Ramos,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_6_Delivery_2,2,Match_9_Innings_2_Over_6,Makayla Ramos,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_6_Delivery_3,3,Match_9_Innings_2_Over_6,Makayla Ramos,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_6_Delivery_4,4,Match_9_Innings_2_Over_6,Makayla Ramos,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_6_Delivery_5,5,Match_9_Innings_2_Over_6,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_6_Delivery_6,6,Match_9_Innings_2_Over_6,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_7_Delivery_1,1,Match_9_Innings_2_Over_7,Makayla Ramos,Runs,3,,,3 runs this delivery,Match_9_Innings_2,Match_9,Brandon Estrada
Match_9_Innings_2_Over_7_Delivery_2,2,Match_9_Innings_2_Over_7,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Brandon Estrada
Match_9_Innings_2_Over_7_Delivery_3,3,Match_9_Innings_2_Over_7,Makayla Ramos,Runs,2,,,2 runs this delivery,Match_9_Innings_2,Match_9,Brandon Estrada
Match_9_Innings_2_Over_7_Delivery_4,4,Match_9_Innings_2_Over_7,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Brandon Estrada
Match_9_Innings_2_Over_7_Delivery_5,5,Match_9_Innings_2_Over_7,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Brandon Estrada
Match_9_Innings_2_Over_7_Delivery_6,6,Match_9_Innings_2_Over_7,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Brandon Estrada
Match_9_Innings_2_Over_8_Delivery_1,1,Match_9_Innings_2_Over_8,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Brandon Estrada
Match_9_Innings_2_Over_8_Delivery_2,2,Match_9_Innings_2_Over_8,Makayla Ramos,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_2,Match_9,Brandon Estrada
Match_9_Innings_2_Over_8_Delivery_3,3,Match_9_Innings_2_Over_8,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Brandon Estrada
Match_9_Innings_2_Over_8_Delivery_4,4,Match_9_Innings_2_Over_8,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Brandon Estrada
Match_9_Innings_2_Over_8_Delivery_5,5,Match_9_Innings_2_Over_8,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Brandon Estrada
Match_9_Innings_2_Over_8_Delivery_6,6,Match_9_Innings_2_Over_8,Makayla Ramos,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_2,Match_9,Brandon Estrada
Match_9_Innings_2_Over_9_Delivery_1,1,Match_9_Innings_2_Over_9,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Margaret Sullivan
Match_9_Innings_2_Over_9_Delivery_2,2,Match_9_Innings_2_Over_9,Makayla Ramos,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_2,Match_9,Margaret Sullivan
Match_9_Innings_2_Over_9_Delivery_3,3,Match_9_Innings_2_Over_9,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Margaret Sullivan
Match_9_Innings_2_Over_9_Delivery_4,4,Match_9_Innings_2_Over_9,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Margaret Sullivan
Match_9_Innings_2_Over_9_Delivery_5,5,Match_9_Innings_2_Over_9,Makayla Ramos,Dot Ball,0,,,0 runs this delivery,Match_9_Innings_2,Match_9,Margaret Sullivan
Match_9_Innings_2_Over_9_Delivery_6,6,Match_9_Innings_2_Over_9,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Margaret Sullivan
Match_9_Innings_2_Over_10_Delivery_1,1,Match_9_Innings_2_Over_10,Makayla Ramos,Runs,4,,,4 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_10_Delivery_2,2,Match_9_Innings_2_Over_10,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_10_Delivery_3,3,Match_9_Innings_2_Over_10,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
Match_9_Innings_2_Over_10_Delivery_4,4,Match_9_Innings_2_Over_10,Makayla Ramos,Runs,1,,,1 runs this delivery,Match_9_Innings_2,Match_9,Amanda Norman
